,Unnamed: 0,workerid,utterance,assignmentid,worktimeinseconds,source_model_name,source_object_class,source_dataset,target_model_name,target_object_class,target_dataset,is_patched,target_uid,source_uid,hard_context,target_original_object_class,source_original_object_class,saliency,tokens,tokens_len,utterance_spelled,target_unary_split,source_unary_split,listening_split,changeit_split,tokens_encoded,part_keywords,part_manually,part_llama3
124999,124999,user_903,Its body does not form right angles,3PQ8K71NHZD2RPMUPQ5E4BCWQE5AAH,128.0,82c10d98a1aa65e89730cb37c9a5f63b,lamp,ShapeNet,b2ed672f1d7c2a34664b3b9b23ddfcbc,lamp,ShapeNet,False,lamp/ShapeNet/b2ed672f1d7c2a34664b3b9b23ddfcbc,lamp/ShapeNet/82c10d98a1aa65e89730cb37c9a5f63b,True,lamp,lamp,2,"['its', 'body', 'does', 'not', 'form', 'right', 'angles']",7,its body does not form right angles,train,train,train,train,"[1, 5, 45, 39, 40, 67, 118, 340, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
125004,125004,user_230,Pole has breaks.,3M0NZ3JDP3R6MRIL6MUWDTNJ7LQZ5G,205.0,df0823f1c81eb6bbfcb8d8c6d4df8143,lamp,ShapeNet,c8ba5b8ad05d553acd017fc6c40a6bea,lamp,ShapeNet,False,lamp/ShapeNet/c8ba5b8ad05d553acd017fc6c40a6bea,lamp/ShapeNet/df0823f1c81eb6bbfcb8d8c6d4df8143,False,lamp,lamp,2,"['pole', 'has', 'breaks']",3,pole has breaks,train,train,train,train,"[1, 1299, 24, 2365, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
125009,125009,user_1696,the shade has a lid,3Y54SXRO1NERLUZ11VDMZHEIL6WTUB,94.0,295ba9410657325f9d7f638b2b2e0564,lamp,ShapeNet,85335cc8e6ac212a3834555ce6c51ffe,lamp,ShapeNet,False,lamp/ShapeNet/85335cc8e6ac212a3834555ce6c51ffe,lamp/ShapeNet/295ba9410657325f9d7f638b2b2e0564,True,lamp,lamp,2,"['the', 'shade', 'has', 'a', 'lid']",5,the shade has a lid,train,train,train,train,"[1, 10, 1873, 24, 26, 1715, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
125010,125010,user_986,rounded base,31N2WW6R9TJX3V4HRRCWV49HHJ6F3H,56.0,b5b728ebd7c0833530f6e0ede20c4525,lamp,ShapeNet,9d66a6faebd46b1d68661782af60b711,lamp,ShapeNet,False,lamp/ShapeNet/9d66a6faebd46b1d68661782af60b711,lamp/ShapeNet/b5b728ebd7c0833530f6e0ede20c4525,False,lamp,lamp,2,"['rounded', 'base']",2,rounded base,val,train,val,train,"[1, 48, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
125011,125011,user_1797,It has a bell shaped shade,3KOPY89HMAVD8XQDAH3HA219AR93JW,101.0,b5b728ebd7c0833530f6e0ede20c4525,lamp,ShapeNet,9d66a6faebd46b1d68661782af60b711,lamp,ShapeNet,False,lamp/ShapeNet/9d66a6faebd46b1d68661782af60b711,lamp/ShapeNet/b5b728ebd7c0833530f6e0ede20c4525,False,lamp,lamp,2,"['it', 'has', 'a', 'bell', 'shaped', 'shade']",6,it has a bell shaped shade,val,train,val,train,"[1, 23, 24, 26, 337, 14, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
125013,125013,user_1696,its arm stands taller,3TE3O8573215L3D7EMYLTJI8EUE2RN,38.0,20ddd6039bb61e97fa01175e0dff0063,lamp,ShapeNet,7eadde33d9f9d8b272e526c4f21dfca4,lamp,ShapeNet,False,lamp/ShapeNet/7eadde33d9f9d8b272e526c4f21dfca4,lamp/ShapeNet/20ddd6039bb61e97fa01175e0dff0063,True,lamp,lamp,2,"['its', 'arm', 'stands', 'tall', '-er']",5,its arm stands tall -er,train,train,train,train,"[1, 5, 517, 281, 53, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
125014,125014,user_947,The target lamp has a larger base.,3F0BG9B9MRGL45MZYT7AX6SDSWIY72,98.0,d1b15263933da857784a45ea6efa1d77,lamp,ShapeNet,lamp_0006,lamp,ModelNet,False,lamp/ModelNet/lamp_0006,lamp/ShapeNet/d1b15263933da857784a45ea6efa1d77,True,lamp,lamp,2,"['the', 'target', 'lamp', 'has', 'a', 'large', '-er', 'base']",8,the target lamp has a large -er base,train,train,train,train,"[1, 10, 11, 295, 24, 26, 94, 9, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
125015,125015,user_37,It has a wider shade,3IXQG4FA2VRT5GHH3YRA3RLI2DO9BA,51.0,d1b15263933da857784a45ea6efa1d77,lamp,ShapeNet,lamp_0006,lamp,ModelNet,False,lamp/ModelNet/lamp_0006,lamp/ShapeNet/d1b15263933da857784a45ea6efa1d77,True,lamp,lamp,2,"['it', 'has', 'a', 'wide', '-er', 'shade']",6,it has a wide -er shade,train,train,train,train,"[1, 23, 24, 26, 83, 9, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
125016,125016,user_1106,the pole sticks out of the end of The joint area,3YOH7BII0B0SVQYECC9ZUCT5G01KV8,112.0,b88130805777f2efb76e29c9c43bc7aa,lamp,ShapeNet,cec552e824883875490ad276cd2af3a4,lamp,ShapeNet,False,lamp/ShapeNet/cec552e824883875490ad276cd2af3a4,lamp/ShapeNet/b88130805777f2efb76e29c9c43bc7aa,True,lamp,lamp,2,"['the', 'pole', 'sticks', 'out', 'of', 'the', 'end', 'of', 'the', 'joint', 'area']",11,the pole sticks out of the end of the joint area,train,train,train,train,"[1, 10, 1299, 213, 89, 38, 10, 74, 38, 10, 3279, 590, 2, 0, 0, 0, 0, 0]",tube,,
125020,125020,user_1696,the base is not flat,30ZX6P7VFAOONFUU6HPCRSWH4CM2JV,31.0,ea235afbbaa6fcccf32735686fcd8ec8,lamp,ShapeNet,de93987085cf4dcc5208aab875b932bc,lamp,ShapeNet,False,lamp/ShapeNet/de93987085cf4dcc5208aab875b932bc,lamp/ShapeNet/ea235afbbaa6fcccf32735686fcd8ec8,False,lamp,lamp,2,"['the', 'base', 'is', 'not', 'flat']",5,the base is not flat,train,train,train,train,"[1, 10, 103, 7, 40, 129, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
125021,125021,user_1956,It has no shade,3X3OR7WPZ1T54KKJPJAQHYMCU1IL8I,183.0,ea235afbbaa6fcccf32735686fcd8ec8,lamp,ShapeNet,de93987085cf4dcc5208aab875b932bc,lamp,ShapeNet,False,lamp/ShapeNet/de93987085cf4dcc5208aab875b932bc,lamp/ShapeNet/ea235afbbaa6fcccf32735686fcd8ec8,False,lamp,lamp,2,"['it', 'has', 'no', 'shade']",4,it has no shade,train,train,train,train,"[1, 23, 24, 123, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
125023,125023,user_230,The pole is large and thick.,3NKQQ8O390YK4534F5D7UDWWIK9DUD,116.0,63fc809815b9639de7c7920f6a65a54d,lamp,ShapeNet,9cb61effca346d48eeed1ac073f42256,lamp,ShapeNet,False,lamp/ShapeNet/9cb61effca346d48eeed1ac073f42256,lamp/ShapeNet/63fc809815b9639de7c7920f6a65a54d,False,lamp,lamp,2,"['the', 'pole', 'is', 'large', 'and', 'thick']",6,the pole is large and thick,train,train,train,train,"[1, 10, 1299, 7, 94, 47, 54, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
125024,125024,user_1696,the shade is facing down,369J354OFF32EENULDGCKSLDSQ7G6O,399.0,c3d57dada3819e60fbaaaf5884f2c88f,lamp,ShapeNet,894cdb80665ba73dbfeb5b5bfc3dfc3b,lamp,ShapeNet,False,lamp/ShapeNet/894cdb80665ba73dbfeb5b5bfc3dfc3b,lamp/ShapeNet/c3d57dada3819e60fbaaaf5884f2c88f,False,lamp,lamp,2,"['the', 'shade', 'is', 'facing', 'down']",5,the shade is facing down,train,train,train,train,"[1, 10, 1873, 7, 227, 44, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
125025,125025,user_2001,It has a downward-facing shade,3TEM0PF1Q7Q4OJROHYZN568P2V1D06,75.0,c3d57dada3819e60fbaaaf5884f2c88f,lamp,ShapeNet,894cdb80665ba73dbfeb5b5bfc3dfc3b,lamp,ShapeNet,False,lamp/ShapeNet/894cdb80665ba73dbfeb5b5bfc3dfc3b,lamp/ShapeNet/c3d57dada3819e60fbaaaf5884f2c88f,False,lamp,lamp,2,"['it', 'has', 'a', 'downward', 'facing', 'shade']",6,it has a downward facing shade,train,train,train,train,"[1, 23, 24, 26, 42, 227, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
125026,125026,user_1238,target has a larger shade,3CN4LGXD5ZHOLI4GWV93UU831US4YO,52.0,255dd61372b3509a41657e31b569b105,lamp,ShapeNet,6750d3745d49f7ad3c1ac1040256359a,lamp,ShapeNet,False,lamp/ShapeNet/6750d3745d49f7ad3c1ac1040256359a,lamp/ShapeNet/255dd61372b3509a41657e31b569b105,False,lamp,lamp,2,"['target', 'has', 'a', 'large', '-er', 'shade']",6,target has a large -er shade,train,train,train,train,"[1, 11, 24, 26, 94, 9, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
125030,125030,user_1838,Target shade hangs by four wires.,3K3R2QNK8DW81FQN3P858HD6RY3U9K,152.0,2d638c6b6b2feb9248da169d95204ce2,lamp,ShapeNet,5f0a23ce527d0be52f38c0d2792fb5e,lamp,ShapeNet,False,lamp/ShapeNet/5f0a23ce527d0be52f38c0d2792fb5e,lamp/ShapeNet/2d638c6b6b2feb9248da169d95204ce2,True,lamp,lamp,2,"['target', 'shade', 'hangs', 'by', 'four', 'wires']",6,target shade hangs by four wires,train,train,train,train,"[1, 11, 1873, 199, 248, 322, 971, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
125032,125032,user_947,It has a strait pole.,3IAS3U3I0H9I5WWIIPCVT4D4W8RB2Z,48.0,5aefcf6b38e180f06df11193c72a632e,lamp,ShapeNet,75ae2c70aaf3c818d9c283deb7cdce0f,lamp,ShapeNet,False,lamp/ShapeNet/75ae2c70aaf3c818d9c283deb7cdce0f,lamp/ShapeNet/5aefcf6b38e180f06df11193c72a632e,False,lamp,lamp,2,"['it', 'has', 'a', 'strait', 'pole']",5,it has a strait pole,train,train,train,train,"[1, 23, 24, 26, 459, 1299, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
125033,125033,user_959,It has a single slender pole,3IJXV6UZ1ZC9WOR93PJDGZPP3QSRI4,158.0,5aefcf6b38e180f06df11193c72a632e,lamp,ShapeNet,75ae2c70aaf3c818d9c283deb7cdce0f,lamp,ShapeNet,False,lamp/ShapeNet/75ae2c70aaf3c818d9c283deb7cdce0f,lamp/ShapeNet/5aefcf6b38e180f06df11193c72a632e,False,lamp,lamp,2,"['it', 'has', 'a', 'single', 'slender', 'pole']",6,it has a single slender pole,train,train,train,train,"[1, 23, 24, 26, 86, 116, 1299, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
125034,125034,user_1862,The target is missing the extra struts.,31QNSG6A5TM6PZVHLP9GYT4BZID87Y,184.0,255dd61372b3509a41657e31b569b105,lamp,ShapeNet,79b93ef5e8928141a54a0acb16609d15,lamp,ShapeNet,False,lamp/ShapeNet/79b93ef5e8928141a54a0acb16609d15,lamp/ShapeNet/255dd61372b3509a41657e31b569b105,False,lamp,lamp,2,"['the', 'target', 'is', 'missing', 'the', 'extra', 'struts']",7,the target is missing the extra struts,train,train,train,train,"[1, 10, 11, 7, 963, 10, 1020, 3667, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
125035,125035,user_1696,the shade is more narrow,3WS1NTTKE051M35K84UDT6BAE8LF0N,772.0,255dd61372b3509a41657e31b569b105,lamp,ShapeNet,79b93ef5e8928141a54a0acb16609d15,lamp,ShapeNet,False,lamp/ShapeNet/79b93ef5e8928141a54a0acb16609d15,lamp/ShapeNet/255dd61372b3509a41657e31b569b105,False,lamp,lamp,2,"['the', 'shade', 'is', 'more', 'narrow']",5,the shade is more narrow,train,train,train,train,"[1, 10, 1873, 7, 34, 210, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
125037,125037,user_1280,The target has sharp angled design pole.,3PXX5PX6LZR7AZRMV45AZMW28WMAB8,776.0,405e760fb406d96c2cd3f16bd931920d,lamp,ShapeNet,e38e89e852fe924d957f81d76123f1a7,lamp,ShapeNet,False,lamp/ShapeNet/e38e89e852fe924d957f81d76123f1a7,lamp/ShapeNet/405e760fb406d96c2cd3f16bd931920d,False,lamp,lamp,2,"['the', 'target', 'has', 'sharp', 'angled', 'design', 'pole']",7,the target has sharp angled design pole,train,train,train,train,"[1, 10, 11, 24, 206, 168, 192, 1299, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
125040,125040,user_947,Its base looks more like a funnel.,33CID57106MJ3NEDD2FUQHE1EG4L36,72.0,809ed642119aa5799e8bf807e902261,lamp,ShapeNet,ff07372af062502af47e57eb62ec59ec,lamp,ShapeNet,False,lamp/ShapeNet/ff07372af062502af47e57eb62ec59ec,lamp/ShapeNet/809ed642119aa5799e8bf807e902261,True,lamp,lamp,2,"['its', 'base', 'looks', 'more', 'like', 'a', 'funnel']",7,its base looks more like a funnel,train,train,train,train,"[1, 5, 103, 33, 34, 35, 26, 1893, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
125041,125041,user_203,The top of the lampshade is wider.,33FBRBDW6QSC1GQDC6HREFWP0THC88,157.0,809ed642119aa5799e8bf807e902261,lamp,ShapeNet,ff07372af062502af47e57eb62ec59ec,lamp,ShapeNet,False,lamp/ShapeNet/ff07372af062502af47e57eb62ec59ec,lamp/ShapeNet/809ed642119aa5799e8bf807e902261,True,lamp,lamp,2,"['the', 'top', 'of', 'the', 'lampshade', 'is', 'wide', '-er']",8,the top of the lampshade is wide -er,train,train,train,train,"[1, 10, 99, 38, 10, 3402, 7, 83, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
125042,125042,user_952,It has a dome shaped shade.,3BV8HQ2ZZYU14NARZDO2O6AAUV66AE,120.0,ebd783f677be6825b5495e8609a528b6,lamp,ShapeNet,83353863ea1349682ebeb1e6a8111f53,lamp,ShapeNet,False,lamp/ShapeNet/83353863ea1349682ebeb1e6a8111f53,lamp/ShapeNet/ebd783f677be6825b5495e8609a528b6,False,lamp,lamp,2,"['it', 'has', 'a', 'dome', 'shaped', 'shade']",6,it has a dome shaped shade,test,train,test,train,"[1, 23, 24, 26, 159, 14, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
125043,125043,user_2114,Its base is textured,3LKC68YZ3CWO06JY0E6ONVTS7DQWOP,177.0,ebd783f677be6825b5495e8609a528b6,lamp,ShapeNet,83353863ea1349682ebeb1e6a8111f53,lamp,ShapeNet,False,lamp/ShapeNet/83353863ea1349682ebeb1e6a8111f53,lamp/ShapeNet/ebd783f677be6825b5495e8609a528b6,False,lamp,lamp,2,"['its', 'base', 'is', 'textured']",4,its base is textured,test,train,test,train,"[1, 5, 103, 7, 2385, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
125046,125046,user_1122,Its base is wider.,34HJIJKLP7P7HO9BRKMJNV49JEZ4VQ,775.0,da4fe1c3d5b1eb6ab2b4f8bf5db83688,lamp,ShapeNet,82c10d98a1aa65e89730cb37c9a5f63b,lamp,ShapeNet,False,lamp/ShapeNet/82c10d98a1aa65e89730cb37c9a5f63b,lamp/ShapeNet/da4fe1c3d5b1eb6ab2b4f8bf5db83688,True,lamp,lamp,2,"['its', 'base', 'is', 'wide', '-er']",5,its base is wide -er,train,train,train,train,"[1, 5, 103, 7, 83, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
125047,125047,user_702,The base is much larger.,3PZDLQMM0VE1F1OOWP8Q4OJMESD2CH,1744.0,da4fe1c3d5b1eb6ab2b4f8bf5db83688,lamp,ShapeNet,82c10d98a1aa65e89730cb37c9a5f63b,lamp,ShapeNet,False,lamp/ShapeNet/82c10d98a1aa65e89730cb37c9a5f63b,lamp/ShapeNet/da4fe1c3d5b1eb6ab2b4f8bf5db83688,True,lamp,lamp,2,"['the', 'base', 'is', 'much', 'large', '-er']",6,the base is much large -er,train,train,train,train,"[1, 10, 103, 7, 59, 94, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
125048,125048,user_1283,there is a smaller circle around the pole,3NQL1CS15T1NFVNVGRAQ3K8GEEQVYS,43.0,dd818b0269b1aa15fcb8d8c6d4df8143,lamp,ShapeNet,c905941a8db6575fd5141de389ccb29,lamp,ShapeNet,False,lamp/ShapeNet/c905941a8db6575fd5141de389ccb29,lamp/ShapeNet/dd818b0269b1aa15fcb8d8c6d4df8143,True,lamp,lamp,2,"['there', 'is', 'a', 'small', '-er', 'circle', 'around', 'the', 'pole']",9,there is a small -er circle around the pole,train,train,train,train,"[1, 15, 7, 26, 111, 9, 149, 239, 10, 1299, 2, 0, 0, 0, 0, 0, 0, 0]",tube,,
125050,125050,user_474,Lampshade is tubular,3L4D84MIL1LS25XCP2SJEW2JTWDHJ3,49.0,beab7a10e86dc5bd70d7da54cdb9b8d0,lamp,ShapeNet,f7495b2e74c906b5922ab3cc7ca1ae2c,lamp,ShapeNet,False,lamp/ShapeNet/f7495b2e74c906b5922ab3cc7ca1ae2c,lamp/ShapeNet/beab7a10e86dc5bd70d7da54cdb9b8d0,False,lamp,lamp,2,"['lampshade', 'is', 'tubular']",3,lampshade is tubular,train,train,train,train,"[1, 3402, 7, 428, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
125051,125051,user_106,It has one thin pole.,3TK8OJTYM3ET6HVUP4E7QTF4AB2PVB,61.0,beab7a10e86dc5bd70d7da54cdb9b8d0,lamp,ShapeNet,f7495b2e74c906b5922ab3cc7ca1ae2c,lamp,ShapeNet,False,lamp/ShapeNet/f7495b2e74c906b5922ab3cc7ca1ae2c,lamp/ShapeNet/beab7a10e86dc5bd70d7da54cdb9b8d0,False,lamp,lamp,2,"['it', 'has', 'one', 'thin', 'pole']",5,it has one thin pole,train,train,train,train,"[1, 23, 24, 19, 60, 1299, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
125052,125052,user_952,The shade part is tube shaped.,35H6S234SCT4YHYA4HXLGVUO2H3656,224.0,3d82ed43806901b4df9c597227d75069,lamp,ShapeNet,8c410dce9de0c632ecb14096838a20c5,lamp,ShapeNet,False,lamp/ShapeNet/8c410dce9de0c632ecb14096838a20c5,lamp/ShapeNet/3d82ed43806901b4df9c597227d75069,False,lamp,lamp,2,"['the', 'shade', 'part', 'is', 'tube', 'shaped']",6,the shade part is tube shaped,train,train,train,train,"[1, 10, 1873, 311, 7, 218, 14, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",unknown,,shade
125053,125053,user_269,Two metal rods hold the lamp shade,3CN4LGXD5ZHOLI4GWV93UU831V4Y4W,37.0,3d82ed43806901b4df9c597227d75069,lamp,ShapeNet,8c410dce9de0c632ecb14096838a20c5,lamp,ShapeNet,False,lamp/ShapeNet/8c410dce9de0c632ecb14096838a20c5,lamp/ShapeNet/3d82ed43806901b4df9c597227d75069,False,lamp,lamp,2,"['two', 'metal', 'rods', 'hold', 'the', 'lamp', 'shade']",7,two metal rods hold the lamp shade,train,train,train,train,"[1, 17, 1206, 1085, 1111, 10, 295, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",unknown,,tube
125054,125054,user_230,The base is round and wide.,33PPO7FECX8FVE84LOOTBA8LOP3IDR,104.0,6af800e7bbdc5f21735ea0e092a805a,lamp,ShapeNet,d7a10c837316de2f3ca265f557f5dc3e,lamp,ShapeNet,False,lamp/ShapeNet/d7a10c837316de2f3ca265f557f5dc3e,lamp/ShapeNet/6af800e7bbdc5f21735ea0e092a805a,False,lamp,lamp,2,"['the', 'base', 'is', 'round', 'and', 'wide']",6,the base is round and wide,train,train,train,train,"[1, 10, 103, 7, 134, 47, 83, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
125055,125055,user_1961,It's shade is smaller,3KMS4QQVK4J3ZTCOCX4VCQQJS68FKA,113.0,6af800e7bbdc5f21735ea0e092a805a,lamp,ShapeNet,d7a10c837316de2f3ca265f557f5dc3e,lamp,ShapeNet,False,lamp/ShapeNet/d7a10c837316de2f3ca265f557f5dc3e,lamp/ShapeNet/6af800e7bbdc5f21735ea0e092a805a,False,lamp,lamp,2,"['it', 'is', 'shade', 'is', 'small', '-er']",6,it is shade is small -er,train,train,train,train,"[1, 23, 7, 1873, 7, 111, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
125056,125056,user_952,it has a power cable coming off the base.,3TU5ZICBRFUGVH0WHOIMYKL6485Q8E,82.0,99ab3dce10653cb7f4525a0066419a00,lamp,ShapeNet,fdc4b403601fedf955b7716fb9f91d35,lamp,ShapeNet,False,lamp/ShapeNet/fdc4b403601fedf955b7716fb9f91d35,lamp/ShapeNet/99ab3dce10653cb7f4525a0066419a00,False,lamp,lamp,2,"['it', 'has', 'a', 'power', 'cable', 'coming', 'off', 'the', 'base']",9,it has a power cable coming off the base,train,train,train,train,"[1, 23, 24, 26, 3250, 302, 542, 57, 10, 103, 2, 0, 0, 0, 0, 0, 0, 0]",base,,
125057,125057,user_947,It has a hemispherical base.,3ZAK8W07I67Q5L2A3TPCF6CDOV2U03,51.0,99ab3dce10653cb7f4525a0066419a00,lamp,ShapeNet,fdc4b403601fedf955b7716fb9f91d35,lamp,ShapeNet,False,lamp/ShapeNet/fdc4b403601fedf955b7716fb9f91d35,lamp/ShapeNet/99ab3dce10653cb7f4525a0066419a00,False,lamp,lamp,2,"['it', 'has', 'a', 'hemispherical', 'base']",5,it has a hemispherical base,train,train,train,train,"[1, 23, 24, 26, 680, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
125058,125058,user_505,It has a rectangular base,3HL8HNGX47UJIXTX80D6MHC3HCUF9E,81.0,a60c6cf7d4893f2ba26bf7a8fd4719ad,lamp,ShapeNet,c816540b4e0eacd57697d9c3588bbfc5,lamp,ShapeNet,False,lamp/ShapeNet/c816540b4e0eacd57697d9c3588bbfc5,lamp/ShapeNet/a60c6cf7d4893f2ba26bf7a8fd4719ad,False,lamp,lamp,2,"['it', 'has', 'a', 'rectangular', 'base']",5,it has a rectangular base,train,train,train,train,"[1, 23, 24, 26, 128, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
125059,125059,user_947,It has a rectangular base.,3HOSI13XH1HYN3SITANIKDS8WKRDDG,58.0,a60c6cf7d4893f2ba26bf7a8fd4719ad,lamp,ShapeNet,c816540b4e0eacd57697d9c3588bbfc5,lamp,ShapeNet,False,lamp/ShapeNet/c816540b4e0eacd57697d9c3588bbfc5,lamp/ShapeNet/a60c6cf7d4893f2ba26bf7a8fd4719ad,False,lamp,lamp,2,"['it', 'has', 'a', 'rectangular', 'base']",5,it has a rectangular base,train,train,train,train,"[1, 23, 24, 26, 128, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
125060,125060,user_952,The small shade at the end is more rounded at the corners.,3LKC68YZ3CWO06JY0E6ONVTS7E6OWZ,370.0,41fce4197aad78f76fab5a5e55726ee7,lamp,ShapeNet,7260ad08488a3156f78e32cea3be35af,lamp,ShapeNet,False,lamp/ShapeNet/7260ad08488a3156f78e32cea3be35af,lamp/ShapeNet/41fce4197aad78f76fab5a5e55726ee7,True,lamp,lamp,2,"['the', 'small', 'shade', 'at', 'the', 'end', 'is', 'more', 'rounded', 'at', 'the', 'corners']",12,the small shade at the end is more rounded at the corners,train,train,train,train,"[1, 10, 111, 1873, 98, 10, 74, 7, 34, 48, 98, 10, 735, 2, 0, 0, 0, 0]",shade,,
125062,125062,user_947,The shade has more of a bell shape.,3H8DHMCCWB4619YSLR95OQNYGTMKDY,62.0,ff07372af062502af47e57eb62ec59ec,lamp,ShapeNet,e7e45a8f0b0ab311c754474f0ac106,lamp,ShapeNet,False,lamp/ShapeNet/e7e45a8f0b0ab311c754474f0ac106,lamp/ShapeNet/ff07372af062502af47e57eb62ec59ec,False,lamp,lamp,2,"['the', 'shade', 'has', 'more', 'of', 'a', 'bell', 'shape']",8,the shade has more of a bell shape,train,train,train,train,"[1, 10, 1873, 24, 34, 38, 26, 337, 93, 2, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
125063,125063,user_1065,it is a pole,3JZQSN0I3S3YX7G5M6JGEYYQLPKFG0,48.0,ff07372af062502af47e57eb62ec59ec,lamp,ShapeNet,e7e45a8f0b0ab311c754474f0ac106,lamp,ShapeNet,False,lamp/ShapeNet/e7e45a8f0b0ab311c754474f0ac106,lamp/ShapeNet/ff07372af062502af47e57eb62ec59ec,False,lamp,lamp,2,"['it', 'is', 'a', 'pole']",4,it is a pole,train,train,train,train,"[1, 23, 7, 26, 1299, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
125066,125066,user_1696,the top of the base is shorter,3A4NIXBJ78SKP9MNJKK9MGN7E76ML8,124.0,e178ab3b967c7fddc901d9dddb735c9f,lamp,ShapeNet,352d68b2a816640099e8bf807e902261,lamp,ShapeNet,False,lamp/ShapeNet/352d68b2a816640099e8bf807e902261,lamp/ShapeNet/e178ab3b967c7fddc901d9dddb735c9f,False,lamp,lamp,2,"['the', 'top', 'of', 'the', 'base', 'is', 'short', '-er']",8,the top of the base is short -er,test,train,test,train,"[1, 10, 99, 38, 10, 103, 7, 8, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0]",unknown,,base
125067,125067,user_1592,the shade's top has a smaller taper angle,3KOPY89HMAVD8XQDAH3HA219ARM3J9,148.0,e178ab3b967c7fddc901d9dddb735c9f,lamp,ShapeNet,352d68b2a816640099e8bf807e902261,lamp,ShapeNet,True,lamp/ShapeNet/352d68b2a816640099e8bf807e902261,lamp/ShapeNet/e178ab3b967c7fddc901d9dddb735c9f,False,lamp,lamp,2,"['the', 'shade', ""'s"", 'top', 'has', 'a', 'small', '-er', 'taper', 'angle']",10,the shade 's top has a small -er taper angle,test,train,test,train,"[1, 10, 1873, 12, 99, 24, 26, 111, 9, 753, 106, 2, 0, 0, 0, 0, 0, 0]",shade,,
125068,125068,user_239,it is slightly shorter,3KWTYT0872WMH21HRL3N5ECLSCS5LD,78.0,ee3bf15041b96387fcb8d8c6d4df8143,lamp,ShapeNet,1f15e31094a7460aad5067eac75a07f7,lamp,ShapeNet,False,lamp/ShapeNet/1f15e31094a7460aad5067eac75a07f7,lamp/ShapeNet/ee3bf15041b96387fcb8d8c6d4df8143,True,lamp,lamp,2,"['it', 'is', 'slightly', 'short', '-er']",5,it is slightly short -er,train,train,train,train,"[1, 23, 7, 174, 8, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",bulb,,
